objectID,title,period,dynasty,reign,objectDate,objectBeginDate,objectEndDate,medium,dimensions,classification,country,region,city,tags
563192,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563193,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563156,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",,,Egypt,"Upper Egypt, Thebes",,
563229,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563232,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563211,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563205,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563244,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563257,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563279,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563268,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563275,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563289,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",,,Egypt,"Upper Egypt, Thebes",,
563341,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563322,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563310,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563300,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
551904,Wine-Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,Pottery and ink,"H. 22cm (8 11/16 in), w. 22 cm (8 11/16 in)",,Egypt,"Upper Egypt, Thebes",,
551910,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
551908,Jar label Identifying Wine from the Western River,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",H. 7.4 cm (2 15/16 in); w. 8.9 cm (3 1/2 in); th. 0.6 cm (1/4 in),,Egypt,"Upper Egypt, Thebes",,
551907,Meat Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,Pottery and ink,"h. 22 cm (8 11/16 in), w. 8cm (3 1/8 in)",,Egypt,"Upper Egypt, Thebes",,
551906,Meat Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, pigment","H. 18 cm (7 1/16 in), w. 12 cm (4 3/4 in)",,Egypt,"Upper Egypt, Thebes",,
571171,Ax,"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1070,Flint,,,Egypt,Memphite Region,,
571170,Tool,"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1295,Flint,,,Egypt,Memphite Region,,
571618,Part of cartonnage from mummy depicting a falcon wearing a sun disk,"New Kingdom, Ramesside or later",Dyna 19-20 or later,,ca. 1295–1070 B.C. or later,-1295,-1070,"Cartonnage, wood, stucco, paint",h. 21 cm (8 1/4 in); w. 32.2 cm (12 11/16 in),,Egypt,Memphite Region,,"[{'term': 'Falcons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250051', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43489'}, {'term': 'Mummies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300262951', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43616'}]"
574563,Tool (?),"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1070,Flint,,,Egypt,Memphite Region,,
569236,Tool,"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1295,Flint,,,Egypt,Memphite Region,,
571164,Bifacial Knife,"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1070,Flint,,,Egypt,Memphite Region,,
574615,Blade,"New Kingdom, Ramesside",Dynasty 19–20,,ca. 1295–1070 B.C.,-1295,-1070,Flint,,,Egypt,Memphite Region,,
572693,Figure of a Fish,Third Intermediate Period,Dynasty 22,,ca. 1070–945 B.C.,-1070,-1070,Bronze or copper alloy,L. 10 cm (3 15/16 in),,Egypt,Northern Upper Egypt,,"[{'term': 'Fish', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q152'}]"
558388,Canopic jar with male head,Third Intermediate Period–Saite Period,Dynasty 21–30,,ca. 1070–343 B.C.,-1070,-1070,Stone,h. 33.5 cm (13 3/16 in),,Egypt,,,"[{'term': 'Funerary Objects', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300234126', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2083647'}]"
558389,Canopic jar with falcon lid,Third Intermediate Period–Saite Period,Dynasty 21–30,,ca. 1070–343 B.C.,-1070,-1070,Stone,h. 34.1 cm (13 7/16 in),,Egypt,,,"[{'term': 'Falcons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250051', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43489'}, {'term': 'Funerary Objects', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300234126', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2083647'}]"
558385,Bottle,New Kingdom,Dynasty 18,,ca. 1500–1400 B.C.,-1500,-1500,"Pottery, redware",h. 26.4 cm (10 3/8 in); diam. 9.1 cm (3 9/16 in),,Egypt,"Upper Egypt, Thebes",,
558387,Canopic jar with jackal lid,Third Intermediate Period–Late Period,Dynasty 21–30,,ca. 1070–343 B.C.,-1070,-1070,Limestone,h. 35.1 cm (13 13/16 in),,Egypt,,,"[{'term': 'Funerary Objects', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300234126', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2083647'}, {'term': 'Jackals', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310583', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q125525'}]"
558390,Canopic jar with baboon lid,Third Intermediate Period–Saite Period,Dynasty 21–30,,ca. 1070–343 B.C.,-1070,-1070,Stone,,,Egypt,,,"[{'term': 'Funerary Objects', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300234126', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2083647'}, {'term': 'Baboons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300255548', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q159429'}]"
546221,Jug,Late New Kingdom,Dynasty 18–19,,ca. 1295–1070 BC,-1295,-1070,Faience,H. 9.8 cm (3 7/8 in.),,Egypt,,,
559415,Fragment of a labeled jar containing fat,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,Pottery and ink,H. 24.9 × W. 20.3 × Th. 0.9 cm (9 13/16 in. × 8 in. × 5/16 in.),,Egypt,"Upper Egypt, Thebes",,
564499,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564491,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564492,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564487,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564468,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564475,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564500,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564464,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564480,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564465,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564488,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564457,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564459,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564458,Dish of Jar Label Fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564503,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564505,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564511,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564508,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",Maximum h. 6.4 cm (2 1/2 in.); w. 3.5 cm (1 3/8 in.); average Th. 0.7 cm (1/4 in.),,Egypt,"Upper Egypt, Thebes",,
564504,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564507,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",Greatest H. 13.4 cm (5 1/4 in.); W. 7.7 cm (3 1/16 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,
564506,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564509,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",Greatest H. 3.2 cm (1 1/4 in.); W. 4.4 cm (1 3/4 in.); average Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,
564422,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564447,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564451,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564427,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564407,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564435,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564449,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564406,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564409,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564423,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564418,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564444,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564411,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564433,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564446,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564450,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564445,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564424,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564448,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564430,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564404,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564431,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564410,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564428,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564408,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564415,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564440,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564425,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564434,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564412,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564405,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564414,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564441,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564452,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564436,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564417,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564429,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564432,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564442,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564413,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564443,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564403,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564426,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564419,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564420,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564437,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564484,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564478,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564486,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564498,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564472,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564496,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564463,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564493,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564490,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564481,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564455,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564473,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564456,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564460,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564462,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564454,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564502,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564495,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564489,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564497,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
564470,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
